user_location,user_followers,retweet_count,favorite_count,user_verified,date,lang,text,hashtags,source
Planet Earth,799,2142,0,False,2020-09-16 06:28:33,en,"RT @TimRunsHisMouth: COVID was created in a lab in China.  

Dr. Li-Meng Yan can prove it. 

This should be international news, but it's no…",,Twitter for Android
London,1997,5,0,False,2020-09-16 12:01:50,en,RT @RehakLubomir: @LondnDIPLOMAT @embaniclondon @ricardocarioni @flordecana @AJFcigars @JCocoaChocolate @OlivaCigar @DiplomaticCigar @mkhal…,,Twitter Web App
Raftel,1961,10946,0,False,2020-09-16 10:56:54,fr,RT @bvcvr: Le COVID-19 si c’était un humain :,,Twitter for iPhone
"Mιαɱι Bҽαƈԋ, FL.",10280,0,1,False,2020-09-16 03:01:10,en,"#ScientificAmerican on Tuesday endorsed @JoeBiden, the first presidential endorsement in the magazine’s 175-year history.

Its editors said they felt “compelled” to do so because of Trump’s well-documented rejection of science from #ClimateChange to #Covid
https://t.co/b4erQ5tdjn","['ScientificAmerican', 'ClimateChange', 'Covid']",Twitter for Android
Report/Curhat @undipwadul_ofc,30892,0,1,False,2020-09-16 12:55:54,in,"-dips! Diberikan materi ospek ttg pendidikan seks, dibilang mendukung seks bebas. Oalah negara kelen lah ini berulah saja kerjanya, bukannya berusaha ngendaliin covid-_-",,undipmenfess
,108,1,0,False,2020-09-16 13:34:19,fr,"RT @PaNormandin: Permettez-moi de mettre de côté (temporairement) la COVID pour parler condom.
StatCan vient de sortir une étude montrant q…",,Twitter for iPhone
,34,5789,0,False,2020-09-16 16:58:25,en,"RT @NBCNews: NEW: CDC Director Redfield to US Senate cmte.: 

“These facemasks are the important, powerful public health tool we have ... I…",,Twitter for iPad
@Home,1262,5,0,False,2020-09-16 03:28:11,en,RT @SplashxMuyi: Paul George needs to donate his salary to COVID relief at this point,,Twitter for iPhone
Jakarta,925887,16,23,True,2020-09-16 09:59:41,en,"Indonesia, UNICEF sign agreement on COVID-19 vaccine procurement under COVAX Facility #jakpost https://t.co/xyTBcyhvHb",['jakpost'],Echobox
"San Cristóbal de las Casas, Chiapas",1199,0,0,False,2020-09-16 22:32:08,es,"En Jalisco ya son 198 casos confirmados de covid-19 en mujeres embarazadas, lo que representa el 36 por ciento de los 548 casos estudiados.
https://t.co/FovHfTNKda",,Twitter Web App
"595, Budhwar Peth, Pune",168498,0,2,False,2020-09-16 04:40:58,mr,"कोरोनाचा पसार वाढत असतानाच शहरी गरीब योजनेचा सर्व निधी संपल्याने तिच्या अंमलबजावणीत अडचणी येण्याची भीती आहे. 
#sakal #SakalNews #MarathiNews #Pune #24Covid #Centers #Pune #CoronaPatients

https://t.co/B3NXp7tEk8","['sakal', 'SakalNews', 'MarathiNews', 'Pune', '24Covid', 'Centers', 'Pune', 'CoronaPatients']",Twitter Web App
"YAY AREA, CA",782,503,0,False,2020-09-16 18:17:45,en,"RT @ABC: All Michigan State students asked to quarantine due to the ""exponential growth"" of COVID-19. https://t.co/oipfcBqXzI",,TweetDeck
,80,2,0,False,2020-09-16 05:48:39,en,RT @TheVermilion: 65 students and 29 faculty members have tested positive for COVID-19 at the University of Louisiana at Lafayette since Ma…,,Twitter for Android
,26,2304,0,False,2020-09-16 10:42:07,en,"RT @drsimonegold: CNN: Where bad news is bad but good news is also bad!

In India HCQ has been widely available prophylactically since Marc…",,Twitter Web App
Madrid,490,0,1,False,2020-09-16 21:16:51,es,como mañana por la mañana llueva verás en clase que ahora con el covid las ventanas y las puertas tienen que estar abiertas 💀 https://t.co/DoZuhla8bQ,,Twitter for iPhone
"Towson, MD",84,3433,0,False,2020-09-16 01:24:20,en,"RT @MarshallCohen: We’re 8 minutes into this town hall and Trump has already lied to the audience repeatedly about Covid, about masks, abou…",,Twitter for iPhone
"Atlanta, GA",78,47682,0,False,2020-09-16 11:25:16,en,"RT @AOC: It’s astounding that after a massive family separation operation, mass sexual assault of detainees, trapping immigrants in COVID-i…",,Twitter for iPhone
"Newark, DE",260,26195,0,False,2020-09-16 18:37:34,en,"RT @JoeBiden: We’ve lost nearly 200,000 Americans to COVID-19. 

It didn’t have to be this bad — but Donald Trump failed to do his job.",,Twitter for iPhone
"Portland, Oregon USA",1692,132,0,False,2020-09-16 21:48:51,en,RT @SWFLMom2020: NAACP Police and Public Safety Forum. My opponent Byron Donalds chose to not wear a mask b/c his freedom is more important…,,Twitter for Android
,14,3580,0,False,2020-09-16 06:40:00,en,RT @priinnyvert: everyone’s waiting for 2021 as if COVID expires december 31st,,Twitter for iPhone
,717,0,0,False,2020-09-16 17:45:34,en,Two new COVID cases confirmed in Bradford today https://t.co/Nh8Y1WKU0o https://t.co/xSvVLtEXj8,,dlvr.it
"Massachusetts, USA",12036,1153,0,False,2020-09-16 02:54:12,en,"RT @seanspicer: in an interview with Jared Kushner @cnn @wolfblitzer says ""a thousand Americans a day are dying"" (from Covid) but according…",,Twitter for Android
,72,6904,0,False,2020-09-16 16:29:38,en,"RT @nitin_gadkari: Yesterday, I was feeling weak and consulted my Doctor. During the course of my check up, I have been tested COVID 19 pos…",,Twitter for Android
"Jewellery Quarter, Birmingham",568,8746,0,False,2020-09-16 07:08:38,en,RT @haveigotnews: ‘I would call the police on people flouting Covid rules’ says woman who voted to break the law 14 hours ago: https://t.co…,,Twitter for iPhone
"bangkok, Thailand",41,0,0,False,2020-09-16 05:29:10,en,"@IanMaguire08 @BrianDFarmer2 @RagingPachyderm @realDonaldTrump yeah so someone with terminal cancer gets covid and dies, lets just count it as a covid death even though they were going to pass away due to the cancer. Makes perfect sense to me right? I love how manipulating numbers is suddenly an acceptable thing to do now",,Twitter for iPhone
,2492,312,0,False,2020-09-16 02:55:18,ja,"RT @uchu1dane: PCR検査の件の大嘘で医療現場や患者様を大混乱させた加藤厚労相が　官房長官。

厚労相には田村氏。

コロナ担当大臣は西村氏の続投かな…

もはや　今後の日本のCOVID-19 対策が見えてきました…、もちろん最悪な方向に😱

医療現場より",,Twitter for iPhone
,14,0,0,False,2020-09-16 23:15:32,en,Aruba has no active cases of the novel coronavirus disease/COVID-19. #COVID19,['COVID19'],"Cheap Bots, Done Quick!"
,108,124,0,False,2020-09-16 13:41:47,es,"RT @FarmaContra: -Queremos ayudar a la Atención Primaria

-Proponed cosas

-Renovar medicación crónica

-No sois médicos

-Hacer test de Co…",,Twitter Web App
United States,5926,8586,0,False,2020-09-16 20:47:48,en,RT @LACaldwellDC: WOAH: Redfield just told senators that wearing a face mask might be more protection against COVID than a vaccine.,,Twitter for iPad
United Kingdom,3461,10,13,False,2020-09-16 19:05:36,en,"We asked people for views on what they want in the ‘Forest of Memories’ we are planting because of Covid-19.  See the results hot off the press! https://t.co/VJHmL1tO6Y     
Do you agree with what they have said? Give your feedback.

#TheForestOfMemories #becauseofcovid19 https://t.co/Kp0iw78pBK","['TheForestOfMemories', 'becauseofcovid19']",LaterMedia
,305,1391,0,False,2020-09-16 05:56:23,ur,"RT @SHABAZGIL: بے شک جسے میرا اللہ عزت دینا چاہے۔  اب تو پوری دنیا خان کے گن گا رہی ہے۔  

https://t.co/2XTXqshYVn",,Twitter for Android
,62,0,0,False,2020-09-16 08:46:07,en,Trump claims he 'up-played' the COVID-19 crisis despite confessing on tape that he 'minimized' the pandemic from the start https://t.co/WfOJdBtpx2 https://t.co/AuEP9hhuSM,,COVID-19 Global Cases
UK & Ireland,10643,5,5,False,2020-09-16 13:15:05,en,"Make sure you keep sharing our #COVID19 resource page, which is available to all and has being updated regularly with training and guidance 

https://t.co/G6VIuF6PoB 

#ShareTheLearning #infectionprevention #IPC #support #dental #carehome #coronavirus https://t.co/Jid9kUTkbK","['COVID19', 'ShareTheLearning', 'infectionprevention', 'IPC', 'support', 'dental', 'carehome', 'coronavirus']",Hootsuite Inc.
"Owen Sound, Ontario",716,1,2,False,2020-09-16 16:30:22,en,"Manufacturing Recovery Support Program: 
Webinar - Returning to Productivity - SEPT 24
As companies continue to navigate through COVID-19, questions and areas of assessment remain the same. An awareness of key aspects of the business are critical. Join us!
https://t.co/PEyabs9QRA https://t.co/tjZEnJFMCA",,Hootsuite Inc.
"Muriaé, Minas Gerais",206,0,0,False,2020-09-16 18:32:48,pt,"Covid-19: Muriaé ultrapassa marca de três mil casos
https://t.co/6rmK16XbNT https://t.co/m2J0eELFNG",,Twitter Web App
,215,2090,0,False,2020-09-16 23:48:10,es,RT @clarincom: Argentina se convirtió en el país más afectado por casos de coronavirus que tiene el nivel de testeos más bajo del mundo htt…,,Twitter for iPhone
"San Francisco, California",3657,1901,0,False,2020-09-16 22:38:08,en,RT @CBSPhilly: JUST IN: Multiple White House staff members have reportedly tested positive for #COVID19 less than 24 hours after President…,['COVID19'],Twitter for iPhone
"Wilmington, DE",3527,1447,0,False,2020-09-16 01:23:46,es,RT @AXELKAISER: Mientras lo casos de Covid vuelven a subir en el resto de Europa en Suecia van cayendo. lo dijimos desde el primer día: rea…,,Twitter for iPhone
,258,15780,0,False,2020-09-16 00:24:35,es,RT @SantoBarbera42: Verano sin covid en vos confío,,Twitter for Android
España,640,0,0,False,2020-09-16 06:24:04,es,"Huelga de estudiantes de tres días para exigir aulas seguras frente al covid
https://t.co/n4p27vPxXz https://t.co/jqJB6nfYOZ",,ProfesionalesHoy
Blaq Trinity ,342,5253,0,False,2020-09-16 05:14:58,in,RT @kumparan: Ia rela mengeluarkan dana pribadinya sebesar Rp850 juta untuk membangun laboratorium uji spesimen COVID-19. https://t.co/586X…,,Twitter for Android
,883,8005,0,False,2020-09-16 16:31:30,en,"RT @drdavidsamadi: Just as a reminder, the majority of people who catch COVID-19 will make a full recovery.",,Twitter for iPhone
,3,1,0,False,2020-09-16 13:27:09,en,Stupid Trump #DonaldTrump was against George Bush iraq war ( Bush thought terrorist will not cross the Atlantic)   U thought Covid will stay overseas THINK ( if u can ) about this for a min.,['DonaldTrump'],Twitter for iPhone
Ma55,799,1265,0,False,2020-09-16 12:43:56,en,RT @jlosc9: EXCLUSIVE: A nurse whistleblower at an ICE detention center in Georgia is speaking up about dangerous conditions for immigrants…,,Twitter for Android
,10,47682,0,False,2020-09-16 16:12:48,en,"RT @AOC: It’s astounding that after a massive family separation operation, mass sexual assault of detainees, trapping immigrants in COVID-i…",,Twitter for iPhone
,4,60,0,False,2020-09-16 03:15:04,en,"RT @alluvijayAADHF1: Sir Pls Cancel AP Diploma Exams
Covid-19 Is Not In The Control
If A Student Get Tested Positive Then Who Is Responsibl…",,Twitter for Android
,178,0,1,False,2020-09-16 03:57:11,en,@WSJ Covid-19? Looooooooooool.,,Twitter Web App
,1098,4285,0,False,2020-09-16 21:33:11,en,RT @notcapnamerica: BREAKING: Multiple White House staff have tested positive for COVID-19 today.,,Twitter for Android
"Leeds, England",999,0,1,False,2020-09-16 09:43:43,en,@drdavidbull Fair enough but serious question David:  I can avoid someone with the flu but is it possible to be A symptematic and have the flu? Is pneumonia contagious? I didn't think so. Covid is not detectable and impossible to avoid.  It's a lottery as to who gets very ill and who doesn't.,,Twitter Web App
"South Australia, Australia",4668,133,0,False,2020-09-16 17:46:52,en,RT @ALeighMP: Tough day for everyone at the ANU. I’m sad for those who‘ve lost their jobs &amp; frustrated at the federal government’s failure…,,Twitter for iPhone
,642,19879,0,False,2020-09-16 23:30:58,en,"RT @kylegriffin1: Why would the president ever — ever — when talking about American COVID deaths, start a sentence with, ""If you take the b…",,Twitter for iPhone
"Santiago, Metropolitana de San",8351,0,2,False,2020-09-16 10:29:01,es,"@ChileDelSur Está poseída? Vi ese del covid 10. Me dio miedito, solo le falta caminar como araña 😟",,Twitter for Android
"Vienna, Austria",46527,0,3,False,2020-09-16 19:16:03,de,"@isabelledaniel @chorherr @TomMayerEuropa Israel ist allerdings ein sehr spezieller Fall, in den sowohl die Ultraorthodoxen als auch viele Araber die staatliche Autorität wenig akzeptieren - auch was Covid-Prävention betrifft -, also eine durchaus beträchtliche Minderheit der Bevölkerung.",,Twitter for Android
"Florida, USA",229,8586,0,False,2020-09-16 19:14:00,en,RT @LACaldwellDC: WOAH: Redfield just told senators that wearing a face mask might be more protection against COVID than a vaccine.,,Twitter for Android
,74,11,30,False,2020-09-16 06:57:24,en,"let's not forget that #Fauci is on record having given millions to the #WuhanLab for ""gain of function"" on the COVID virus. 
""'Gain-of-function'"" is the euphemism for biological research aimed at increasing the virulence and [lethal nature] of pathogens and viruses."" https://t.co/kdRePJnjd6","['Fauci', 'WuhanLab']",Twitter Web App
Vancouver,240,20,0,False,2020-09-16 22:18:54,en,RT @anna_UK_Ca: .@BillBlair - Please remember committed couples. We will quarantine for as long as necessary to ensure we do not put Canadi…,,Twitter for iPhone
,123,0,0,False,2020-09-16 09:12:16,es,Los fondos europeos para la reactivación económica llegarán en el 2021 https://t.co/zt2xC5ZNCj,,Twitter Web App
,0,0,0,False,2020-09-16 07:04:49,in,"@SampangHumas Pendisiplinan Protokol kesehatan ops Yustisi diharapkan masyarakat sadar pentingnya protokol kesehatan dalam mencegah penyebaran Covid-19

Mari Patuhi Protokol Kesehatan untuk kebaikan kita semua

#DisiplinWajibMasker",['DisiplinWajibMasker'],Twitter for Android
"St. John's, NL 🇨🇦",185,1,0,False,2020-09-16 12:18:48,en,"RT @ForbesVero: First podcast, 'Archaeology in the Time of Covid-19' now  available on Brightspace just for our students in #ARCH1000! (sec…",['ARCH1000'],Twitter Web App
"Albuquerque, NM",19004,6958,0,False,2020-09-16 03:26:45,en,RT @RealJamesWoods: Appalling.  https://t.co/oirLoVck9F,,Twitter Web App
Washington D.C.,1097,2,1,False,2020-09-16 16:45:03,en,The Struggle is Real: Exploring HBCUs and HIV in the age of Covid https://t.co/GiiNnMeKfo,,Hootsuite Inc.
,83,2083,0,False,2020-09-16 02:47:26,en,RT @kylegriffin1: Why did Trump talk about COVID with the woman who was in tears about her mother dying of cancer?,,Twitter Web App
,9713,2,0,False,2020-09-16 18:29:18,es,"RT @muniecentral: Atención📣 
Compartimos último informe Covid del @ministeriosalud

Nuestra comuna muestra números muy positivos, pese a el…",,Twitter Web App
Ngunnawal Ngambri Country,1624,0,0,False,2020-09-16 00:13:13,en,"""Instead of 11,000 cases we know about from nasal swab testing, about 70,000 people had been exposed overall."" 

New #AUResearch by @ourANU suggests many more people have been exposed to #COVID19 in Australia than have been detected so far. Read more: https://t.co/HqxoOEImaC.","['AUResearch', 'COVID19']",Twitter Web App
#Resist,1059,2,0,False,2020-09-16 05:11:38,en,"RT @la10man: @DrDenaGrayson Trumps response on COVID IS A SEETHING INDICTMENT FOR PREMEDITATED MURDER. He KNOWLY, WILLINGLY and INTENTIONAL…",,Twitter for iPad
,286,26714,0,False,2020-09-16 22:01:10,fr,RT @ironstvrks: l’éducation nationale a eu 6 mois pour préparer la rentrée avec le covid et y’en a aucun qui a pensé que ça serait plus int…,,Twitter for iPhone
"Seattle, WA",677152,3,54,True,2020-09-16 00:08:16,en,"A woman with COVID-19 gave birth while on a ventilator. Now, months later, both she and her daughter are getting stronger, and they may be at home together in another month. https://t.co/qJuBELMNiS",,Echobox
,29,0,1,False,2020-09-16 07:24:10,en,@OscarMa26074426 How to get covid 1o1,,Twitter for iPhone
France,14,76,0,False,2020-09-16 20:50:35,fr,"RT @sudouest: En Indonésie, des individus anti-masques condamnés à creuser les tombes de victimes du Covid-19
https://t.co/xCaCNiV5gg https…",,Twitter for iPhone
ｕｎ░ｈｅｒｍｏｓｏ░ｍａｒ░ｐ úｒｐｕｒａ　（イじムゼ）,64,0,3,False,2020-09-16 04:42:51,es,"#DINAMITATRICOLOR
IMAGINENSE A LOS CHICOS BIEN PTENDIDOS EN EL ZÓCALO (obvio sin covid) Y LLENOS DE ANTOJITOS MEXICANOS Y JALANDO A TODOS LOS JUEGOS DE LOTERIA , CANICAS ETC https://t.co/iM0VU5GTPl",['DINAMITATRICOLOR'],Twitter for Android
"Los Angeles, CA",518,2570,0,False,2020-09-16 18:05:55,en,"RT @AngrierWHStaff: So far this morning, Trump has RT’d a video of a Fox News doctor lying about Dr. Fauci downplaying the transmissibility…",,Twitter for iPhone
,72,1928,0,False,2020-09-16 04:15:41,en,RT @MikeBloomberg: Donald Trump doesn’t believe in science. He doesn’t trust experts. His inability to lead on the climate crisis &amp; COVID-1…,,Twitter for iPad
,2,0,1,False,2020-09-16 11:43:59,in,KEWASPADAAN TERKAIT COVID-19 https://t.co/9Pq6GvRSZY,,Twitter for Android
,179,1232,0,False,2020-09-16 16:30:07,en,"RT @thebradfordfile: OMG. Twitter suspends the Chinese virologist who claims COVID-19 was made in a Wuhan lab.

What happened to ""PROTECTIN…",,Twitter Web App
"los angeles, clownifornia",4612,18416,0,False,2020-09-16 18:49:27,en,RT @nypost: Twitter suspends Chinese virologist who says COVID-19 was made in Wuhan lab https://t.co/m6SWyK4SF7 https://t.co/oLIW5LSJUF,,Twitter for iPhone
"California, USA",262,1166,0,False,2020-09-16 15:45:25,en,"RT @AdamParkhomenko: Yesterday, 1,422 Americans died from COVID. The president is tweeting about football.",,Twitter for iPhone
"Munich, Germany",100,1385,0,False,2020-09-16 16:46:54,en,"RT @Eleven_Films: Remember your life before Covid?
#HowWeGotHere

New from @donwinslow 🔥

 https://t.co/1y5igmNmjq",['HowWeGotHere'],Simple Tweet Reader for Twitter
"北京, 中华人民共和国",262693,20,0,True,2020-09-16 03:56:21,en,"RT @JChengWSJ: Chinese scientists are venturing abroad to test their vaccines, since local infections have all but disappeared. Phase 3 tri…",,Twitter Web App
"Kansas, USA",2632,0,1,False,2020-09-16 02:11:36,en,"@SenDougAdams @TrumpWarRoom When remove their deadly co-morbidities...&lt; 10,000.  One-third the Flu.  Talk about that.  Most deaths came from NY moving COVID positive elderly into senior centers to escalate numbers.  Why would a Hospice patient even take a COVID test??  To escalate fake numbers.",,Twitter for iPhone
"Los Angeles, CA",135,7903,0,False,2020-09-16 02:53:45,en,"RT @ProjectLincoln: A voter, crying, asks Trump a question her Mom wanted to ask, but she died of cancer. 

Trump repeatedly mentions her M…",,Twitter for iPhone
"North Berwick, Scotland",68,892,0,False,2020-09-16 16:34:48,en,"RT @JonathanBlitzer: (iv) Arguably the most scandalous of all and woefully under-covered: This summer ""ICE flew detainees to Virginia so th…",,Twitter for iPad
,8349,53,0,False,2020-09-16 11:59:32,es,RT @aberron: ATENTOS‼️ Operación CovidLot: test de saliva semanales para frenar a la covid en la universidad. La UCM prepara un cribado sem…,,Twitter Web App
Madrid,116,6299,0,False,2020-09-16 19:59:05,es,RT @carlosredondo: Me confirman que Salud Pública en Madrid ha dejado de responder a los colegios DESDE HACE 48 HORAS. Colegios con casos d…,,Twitter for Android
,193,3099,0,False,2020-09-16 22:22:36,en,"RT @NPRKelly: The CDC now confirming what other officials have been quietly trying to tell us: a vaccine won't be widely available until ""t…",,Twitter for iPhone
Honduras,297,2,3,False,2020-09-16 16:58:05,es,No me voy a morir de covid pero si del dolor de espalda,,Twitter for Android
,1782,20,0,False,2020-09-16 13:27:40,en,RT @KatyKelleher: I'm still afraid of getting covid personally but it's so hard to gauge how the majority of people are living now. Some of…,,Twitter for iPhone
,162,6299,0,False,2020-09-16 21:00:41,es,RT @carlosredondo: Me confirman que Salud Pública en Madrid ha dejado de responder a los colegios DESDE HACE 48 HORAS. Colegios con casos d…,,Twitter for iPhone
,196,0,1,False,2020-09-16 17:00:11,en,8/9 #HomelessCantStayHome: NYC shelters didn’t meet CDC guidelines. COVID mortality rate of homeless NYers was 61% higher than those not homeless.,['HomelessCantStayHome'],Twitter for iPhone
,48,7,0,False,2020-09-16 20:14:08,en,"RT @eclargotta: #Congress #senate Covid continues to threaten our health and jobs, especially within the airline industry. Passenger travel…","['Congress', 'senate']",Twitter for iPhone
NYC-LA-SF,9585,0,0,True,2020-09-16 18:47:41,en,"“About 75 percent of those who died had at least one underlying condition, and the most frequent were asthma and obesity — two conditions that disproportionately occur in minority youths.” https://t.co/bQvM4Nfwt1",,Twitter for iPhone
RSA,1190,34,0,False,2020-09-16 21:32:15,en,RT @uberbratwurst: Is it just me who gets pissed off and irritated by President Frogboiler’s Kumbaya “We’re all one happy Collective singin…,,Twitter for Android
WASH DC,201,4719,0,False,2020-09-16 00:41:36,en,"RT @ericswalwell: We've passed massive COVID relief, election reforms, police reforms, gun reforms, climate change bills, health care prote…",,Twitter for iPhone
,95,0,0,False,2020-09-16 08:30:16,it,"@DotMaxG72 @Attilio33969733 @Agenzia_Ansa Mai offeso, sempre e solo descritto i fatti: se crede che il Covid sia così pericoloso, allora significa che le lobby hanno fatto un ottimo lavoro.
Tutta gente che deve difendere il proprio stipendio e i loro privilegi di “casta”",,Twitter for iPhone
,1444,1872,0,False,2020-09-16 15:49:48,en,RT @GoJackFlynn: Chinese virologist: China's government 'intentionally' released COVID-19 - Fox News https://t.co/R8qZbtIIDW,,Twitter for iPhone
Prior Lake Minnesota,1181,9584,0,False,2020-09-16 19:15:10,en,"RT @travisakers: NEW: Multiple White House staff have tested positive for COVID-19 today. The White House press pool was just informed, but…",,Twitter for Android
United States,94,7562,0,False,2020-09-16 10:55:33,en,"RT @MeidasTouch: 📺 NEW VIDEO

200,000+ Americans are now dead because Trump downplayed COVID-19 #TrumpLied200KDied https://t.co/RdwHr0qvee",['TrumpLied200KDied'],Twitter for iPhone
B29,291,18505,0,False,2020-09-16 06:08:38,in,RT @selphieusagi: Gue mau bikin thread agak panjang ttg pengalaman gue positif Covid kemarin. Gue emg sengaja ga lsg update di sosmed pas h…,,Twitter for iPhone
,304,0,0,False,2020-09-16 23:53:21,es,"Es sencillo, si mñn gana Libertad no pasa nada, ahora si gana Boca el viernes en Paraguay de piden los puntos y aparecen 54 positivos de covid contagiados por los jugadores de boca obvio...",,Twitter for Android
,244,1101,0,False,2020-09-16 04:56:15,en,"RT @TimRunsHisMouth: Dr. Li-Meng Yan says that China intentionally released COVID to damage the world. 

You all need to wake up and realiz…",,Twitter for Android
Ft Lauderdale Fl,70564,51,0,False,2020-09-16 22:33:22,en,"RT @Meke25NY: @markknoller Maybe there's something WE don't know @markknoller ... You tend to write these type of tweets often, have we see…",,Twitter for iPhone
,101,0,0,False,2020-09-16 15:46:47,en,"@MDeruque @ShameraThomas @Jared_Carrabis 5. 6% died from Covid alone. But, when you look at the other deaths on the CDC site, many of the non 6% died from respiratory failure or infections like pneumonia. I developed sinusitis, an ear infection, bronchitis, then pneumonia. I got very lucky. https://t.co/jSKUgTJb6Z",,Twitter for iPhone
San Cristobal,510,789,0,False,2020-09-16 23:32:57,es,"RT @MaikelMorenoVEN: Hoy el presidente del TSJ magistrado Maikel Moreno, anuncia su recuperación completa del Covid-19,  y agradece las num…",,Twitter for Android
Canada,138,1,1,False,2020-09-16 02:16:16,en,"Terminator Genesis you know what that means, dying in Utopia Genesis and living to see another age... with covid 19  around lol...",,Twitter Web App
Ecuador,172,1971,0,False,2020-09-16 00:22:53,es,RT @Lenin: ¡Fuimos pioneros en la región al aplicar medidas preventivas para enfrentar al #COVID_19! Hoy en charla con expertos del @TheWil…,['COVID_19'],Twitter for Android
"Segovia, Spain",37,47682,0,False,2020-09-16 09:41:23,en,"RT @AOC: It’s astounding that after a massive family separation operation, mass sexual assault of detainees, trapping immigrants in COVID-i…",,Twitter Web App
Western Australia,3766,19,0,False,2020-09-16 07:26:34,en,"RT @MadFckingWitch: An Ode to Melbourne: 

Dear COVID-Comrades, 

We love you truly, madly &amp;  desperately &amp; cannot wait till we can embrace…",,Twitter for iPhone
"Ulverston, England",3411,3,9,False,2020-09-16 07:00:57,en,"#ThoughtForTheDay courtesy of @oldweirdbritain 

Kissing banned in England !
In July 1439, kissing was banned to stop the plague from spreading. 

#pandemic #Covid_19 #WyrdWednesday https://t.co/hoVtDhR4Sn","['ThoughtForTheDay', 'pandemic', 'Covid_19', 'WyrdWednesday']",Twitter for Android
