user_location,user_followers,retweet_count,favorite_count,user_verified,date,lang,text,hashtags,source
"Savannah, GA",268,721,0,False,2020-05-28 04:34:44,en,RT @TranslateRealDT: FUN FACT: Texas Supreme Court announced this decision via remote proceedings BECAUSE of their own lack of immunity to…,,Twitter for iPhone
Twickenham,1071,36,0,False,2020-05-28 08:40:37,en,"RT @seatsixtyone: Decent, competent, effective, even (dammit) nice.  Can Britain borrow her?  Two days a week?  Every other Tuesday?  (But…",,Twitter for Android
,128,2,0,False,2020-05-28 17:41:29,en,"RT @ahmedabadmirror: A day after Rahul Gandhi attacked Prime Minister saying the aim and purpose of lockdowns have failed in India, the Con…",,Twitter Web App
"Pennsylvania, USA",4762,0,0,False,2020-05-28 15:09:35,en,"@DemWrite @EmilySkopovPA Don't forget @RodasforPA running against Andrew Lewis for House of Reps District 105. He received his positive COVID-19 result on May 20 and said he was last in the Capitol on May 14.

 https://t.co/36fcKeuDeG

https://t.co/f2DPd0SCe2",,Twitter for Android
"Medicine Hat , Alberta ",1512,1299,0,False,2020-05-28 02:53:59,en,"RT @IngrahamAngle: Paging, Dr. Fauci! “Early Outpatient Treatment of Symptomatic, High-Risk Covid-19 Patients that Should be Ramped-Up Imme…",,Twitter for iPad
United States,592,1330,0,False,2020-05-28 06:07:57,en,RT @TeaPainUSA: Can you imagine how many lives would have been saved and how much better off our economy would be if Trump had spent a tent…,,Twitter for Android
,2390,15852,0,False,2020-05-28 16:00:42,en,RT @realDonaldTrump: Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://t.co/rAZVRF4nkj  Big win in…,,Twitter for Android
"Malang, Jawa Timur",11306,0,2,False,2020-05-28 06:11:03,in,Pemerintah saat ini telah mempersiapkan penerapan 'new normal' di tengah pandemi Covid-19. Daerah-daerah yang bisa menerapkan new normal pun sudah dipilah-pilah oleh pihak pemerintahan. Dikatakan oleh Menteri Koordinator bidang Perekonomian Airlangga… https://t.co/rH4Qnf0rOh,,dlvr.it
"Chapel Hill, NC",149,0,1,False,2020-05-28 13:36:47,en,"@SenThomTillis Where are the tests?

Also, the RNC should not convene in Charlotte, or anywhere in North Carolina.

Gathering that many people, and having them travel back and forth, while COVID-19 is still out there, will lead to many people dying.",,Twitter for iPhone
,156,22391,0,False,2020-05-28 03:03:37,en,"RT @briantylercohen: HOLY SHIT. Per @BrianSimsPA, in PA's state legislature, GOP leadership HID the fact that a Republican tested positive…",,Twitter for iPhone
"Santa Tecla, El Salvador",8,988,0,False,2020-05-28 00:08:58,es,RT @Minsa_Peru: ACTUALIZACIÓN | Esta es la situación del coronavirus #COVID19 en Perú hasta las 00:00 horas del 27 de mayo. #PerúEstáEnNues…,['COVID19'],Twitter for Android
"Seattle, WA",75,1,0,False,2020-05-28 16:54:30,en,RT @ACLU_WA: TONIGHT AT 5PM: Virtual Flights &amp; Rights on COVID19 and Race. Grab your beverage of choice and meet us in your living room.…,,Twitter for Android
South side of the Tay,923,1910,0,False,2020-05-28 08:04:23,en,"RT @NicolaSturgeon: Scotland’s Test, Trace, Isolate system - Test &amp; Protect - goes live today. If you have symptoms of coronavirus - cough,…",,Twitter for Android
"Virginia, USA",421,6076,0,False,2020-05-28 01:18:02,en,"RT @KenPaxtonTX: BREAKING from the Supreme Court of Texas:

“We agree with the State that a lack of immunity to COVID-19 is not itself a 'p…",,Twitter for Android
,236,1551,0,False,2020-05-28 23:26:05,en,"RT @pimlicat: Sir Patrick warns that R is close to 1. And that 54,000 people a week are still contracting covid-19. 

If you don't need to…",,Twitter for Android
,11,1769,0,False,2020-05-28 21:53:49,es,RT @hdemauleon: Hubo 8 mil muertes más entre enero y mayo de 2020 que en el mismo periodo de los cuatro años anteriores. Si esos muertos no…,,Twitter for Android
United States,6187,317,0,False,2020-05-28 07:04:04,en,"RT @TimRunsHisMouth: Oh, don't mind me... I'm just going to link this NIH study here that concluded that you really can't get COVID-19 from…",,Twitter for iPhone
London,1240,85,0,False,2020-05-28 04:24:13,en,RT @toadmeister: Today’s update on Lockdown Sceptics is here. Includes comparison between our stoical response to the 1957-58 Asian Flu pan…,,Twitter for iPhone
,22,0,0,False,2020-05-28 20:45:44,en,"@DanCrenshawTX We sent them to Washington to do a job....If they dont want to do it Resign now!!!$$$$$ DO YOU THINK OUR SOLDIERS,SAILORS,AIRMEN CAN WORK FROM HOME.. STOP COUNTING EVERYONE WHO DIES WITH THE SNIFFLES A COVID DEATH...",,Twitter for Android
exo; nct; day6 | testi 👉🏻,950,816,0,False,2020-05-28 14:11:13,in,"RT @K_DramaIndo: Karena munculnya outbreak COVID-19 lagi di Korsel, SBS akan menayangkan film #Contagion pada jam tayang #TheKingEternalMon…",['Contagion'],Twitter for iPhone
Kalyan Maharashtra,12,13,0,False,2020-05-28 13:52:51,en,"RT @Harshsh35349122: 'Covid 19'- Won

'Students all over India' - Lost

'BJP and Congress' (politics) - Won

#cancelexams #cancelfinalyeare…",['cancelexams'],Twitter Web App
"Washington, DC",66878,12,45,False,2020-05-28 12:22:57,en,"Prior to COVID-19, a common thread in EM was slow growth, with Mexico (top left), Brazil (top right), South Africa (bottom left) &amp; Russia (bottom right) under-performing the US since 2008/9. Since then, EM currencies are down 20-30%, which we think fixes this growth imbalance! https://t.co/htOFYI8TOH",,Twitter Web App
Texas,9934,0,0,False,2020-05-28 19:18:29,en,Doc's revised advice on COVID: Get outside where it's safer https://t.co/IkoOx6qw9K,,Twitter Web Client
,16,15852,0,False,2020-05-28 02:21:34,en,RT @realDonaldTrump: Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://t.co/rAZVRF4nkj  Big win in…,,Twitter for Android
Ohlone Land,293,266,0,False,2020-05-28 02:05:16,en,"RT @natashalennard: Jalil Muntaqim, an elderly former Black Panther, was ordered released by a judge who recognized the extreme risk Covid-…",,Twitter for iPhone
El mundo,79,1,0,False,2020-05-28 17:24:36,es,RT @Iproma_com: Nuestro equipo se une al minuto de silencio por las victimas del COVID-19. Toda nuestra solidaridad y respeto a las víctima…,,Twitter for Android
,96,111,0,False,2020-05-28 20:08:04,hi,RT @PoliceMv: Olhuveli isolation facility gai huri Covid-19 ah positive vi meehaku bath tub gai maruvefai oiy kamah bune social media gai d…,,Twitter for Android
,29,0,0,False,2020-05-28 17:54:53,en,"@DarcysCartoon Yeah, just have a weird feeling about it. I could be off base, but there are a lot of shady people in that industry. Would be curious to follow the money on that. Again that is assuming they are getting funds for COVID deaths",,Twitter Web App
,576,81142,0,False,2020-05-28 11:43:37,en,RT @dom_dotty: Remember when the covid protestors had guns and the police did nothing to them? Yeah me too.,,Twitter for iPhone
,1542,109,0,False,2020-05-28 18:52:46,en,RT @ProfOsinbajo: You can read a bit more of what I shared at the virtual inauguration of the Steering Committee of the Clean Nigeria Campa…,,Twitter for Android
,34,6672,0,False,2020-05-28 20:09:50,en,"RT @RyanAFournier: The Texas Supreme Court has ruled that a lack of immunity to COVID-19 is NOT enough to force voting by mail.

This is a…",,Twitter for iPhone
"Washington, DC",1290,5,0,False,2020-05-28 20:38:32,en,"RT @AfPeacebuilding: COVID-19 is stabilization in reverse. Yet, when peacebuilding is needed most, we are facing loss in peacebuilding capa…",,Twitter Web App
,1542,167,0,False,2020-05-28 18:31:12,en,"RT @PacheduZW: #Corruption

The Government is paying US$987,720 for COVID-19 PPEs that are locally available at a total cost of US$325,000.…",['Corruption'],Twitter for Android
,304,1292,0,False,2020-05-28 06:51:42,en,RT @JenAshleyWright: COVID-19 means I finally understand why ladies in historical novels get so fucking psyched about walking across the mo…,,Twitter for iPhone
"Brooklyn, NY",673,14732,0,False,2020-05-28 22:18:15,en,"RT @HillaryClinton: Over the last 24 hours, the 100,000th American died of COVID-19 on Trump’s watch.

He’s spent the last 24 hours sharing…",,Twitter for iPhone
"Madrid, España",5109,733,0,False,2020-05-28 23:48:01,es,RT @hermanntertsch: Denuncian a Sánchez e Illa ante la Fiscalía Anticorrupción por malversar más de 50 millones en la crisis de la covid-19…,,Twitter for Android
Derry,820,16,0,False,2020-05-28 12:53:08,en,RT @deshocks: Spoke to SIPTU on today’s show about contract cleaners who are owed a pay increase of 40c and haven’t gotten it because a) Br…,,Twitter for Android
"Sheffield, England",12215,0,0,False,2020-05-28 20:10:48,en,@Covid_19_UK That was to divide us and keep us busy not seeing the bigger picture,,Twitter for iPhone
,32,23,0,False,2020-05-28 00:49:45,es,RT @GatoVolador454: #27May Hemos entregado al pueblo santacrucense 10 cabinas de desinfección personal que estarán ubicados en diferentes p…,['27May'],Twitter Web App
,4243,19,0,False,2020-05-28 08:51:45,th,"RT @ArmTeerapol: ""ช่วงเวลานี้ต้องเป็นช่วงเวลาของการรีแบรนด์ดิ้งให้กับประเทศ ผลักดันให้เห็นว่าประเทศไทยแข็งแรงและพลิกฟื้นขึ้นมาได้""-นายจักรพ…",,TweetDeck
"Fort Lauderdale, FL",3070,16,0,False,2020-05-28 01:52:10,en,RT @BrianEntin: Broward County teacher Stefanie Miller — who came close to death during her battle with COVID-19 — has finally been release…,,Twitter for iPhone
,2772,97,0,False,2020-05-28 21:25:09,en,"RT @jamesperloff: Fickle CDC now says COVID-19 death rate just 0.26%, compared to the WHO’s original estimate of 3.4%. This new report make…",,Twitter Web App
Celebrity & Entrepenuer,20892,1,0,True,2020-05-28 22:33:10,en,Interesting article for those who are looking for a new hobby or can’t sleep at night this ones for you #insomnia #Covid_19 #21daysLockdown #AfterIsolation https://t.co/gyTkwOH33e,"['insomnia', 'Covid_19', '21daysLockdown', 'AfterIsolation']",Twitter for iPhone
"Mirzapur-Vindhyachal, India",6194,4,0,False,2020-05-28 03:10:35,hi,"RT @DeepanshiRana1: दिल्ली सरकार।
🔹AAP सांसद ने अपने खचे प मजदूरो को भेजा घर
केंद्र ने बोला आत्मनिर्भर बनो मजदूरो को।
#aamaadmiparty #Delhi…",['aamaadmiparty'],Twitter for Android
"Fayetteville, AR",861,15852,0,False,2020-05-28 03:04:19,en,RT @realDonaldTrump: Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://t.co/rAZVRF4nkj  Big win in…,,Twitter for Android
,282,2179,0,False,2020-05-28 04:11:07,es,"RT @LafinetaChile: Se requiere localizar con urgencia y avisar a sus familiares en Venezuela. Se trata del Doctor Rommel Casanova,      ven…",,Twitter Web App
"Tembisa, South Africa",3731,41,0,False,2020-05-28 13:22:38,en,"RT @News24: BREAKING: Backlog of 100 000 Covid-19 tests in SA, Western Cape premier Alan Winde claims | @CowansView 

https://t.co/nVFWEqVA…",,Twitter Web App
"-8.4806111,117.3869525",72,18,0,False,2020-05-28 09:56:28,in,RT @BNPB_Indonesia: Gugus Tugas Nasional menerima bantuan dari Siemens Indonesia &amp; Siemens Healthineers Indonesia berupa 7.000 buah APD dan…,,Twitter for Android
Australia,8571,0,1,False,2020-05-28 14:29:36,en,please expect delays still with covid. PLEASE read the top of my shop if you have ordered &amp; please be patient with me!!! shipping is out of my control 💕 https://t.co/na3aaIdjDy,,Twitter for iPhone
,318,222,0,False,2020-05-28 13:59:09,en,RT @VijayTeamOnline: Kerala Thalapathy Fans Always do so much of Welfare Activities on Thalapathy Vijay Birthday!❤️ And Cudos to Kerala Fan…,,Twitter for Android
,706,328,0,False,2020-05-28 17:02:06,en,"RT @intheMatrixxx: At what point should this be reclassified as murder?
At what point is ignorance [common sense] no longer valid [excuse]?…",,Twitter for Android
India,41,3,0,False,2020-05-28 11:37:44,en,"RT @NaviRcos: https://t.co/n56iCGigWX

Those who missed the session on 24th May 20, we have come up with a recording of ‘Let’s Talk COVID’…",,Twitter for iPhone
"Ausitn, TX",371,18663,0,False,2020-05-28 15:31:19,en,"RT @TheRickWilson: Trump jacked around for two months as COVID swept America, lying, denying it was coming, and failing to prepare this cou…",,Twitter for iPhone
"Nantes, France",107,131,0,False,2020-05-28 10:09:04,fr,"RT @LorentzMathias: #Macron avait promis le 16 mars qu’  «aucune entreprise ne sera livrée au risque de #Faillite», face à l'épidémie de #C…","['Macron', 'Faillite']",Twitter for Android
Boston/Abuja/Enugu/Lagos,1319,1632,0,False,2020-05-28 12:38:47,en,RT @TaranaBurke: So many Black folks have died of Covid. So many of them Black men. It’s hard not to feel under siege one way or another an…,,Twitter for Android
Denpasar - Bali,2510,0,1,False,2020-05-28 05:05:07,in,"Semakin kesini, semakin berpikir. Apa hanya aku yg takut covid 🙂. Kecemasan yang tidak berujung...",,Twitter for Android
Arriba del Pony ,997,9,0,False,2020-05-28 12:53:50,es,RT @EFEnoticias: Escocia reabrirá mañana los centros de jardinería y reciclaje y permitirá reuniones limitadas y deportes al aire libre en…,,Twitter for iPhone
,33,53029,0,False,2020-05-28 01:24:27,en,RT @DjWalt_: Covid-19 almost made me forget about the real virus in America.,,Twitter for iPhone
"Kota Surabaya, Jawa Timur",952,0,0,False,2020-05-28 05:14:19,in,"Pelindo III bersama KSOP IV Panarukan serta Gugus Tugas Percepatan Penanganan COVID-19 Situbondo, Jawa Timur, Kamis, melakukan tes cepat (rapid test) terhadap seluruh penumpang kapal feri di pelabuhan penyeberangan Situbondo-Madura.https://t.co/j2MRSzok4q",,Twitter for Android
"Houston, TX",420,23818,0,False,2020-05-28 00:21:31,en,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,,Twitter for iPhone
,14,8028,0,False,2020-05-28 00:56:28,en,"RT @RepAdamSchiff: We just crossed a terrible threshold:
 
100,000 Americans have died from COVID-19. 100,000 families are grieving. 100,00…",,Twitter Web App
,1075,32,0,False,2020-05-28 13:42:26,ru,"RT @tatkaural: 🦠Россия богата талантами, исправительные колонии не исключение. Осужденные екатеринбургской ИК-2 сняли ролик про COVID-19 на…",,Twitter for Android
California,191,7,0,False,2020-05-28 01:38:43,en,RT @PhysicsWorld: Droplet clouds emitted during 1 min of loud speech by an individual infected with the SARS-CoV-2 virus could contain more…,,Twitter Web App
,683,0,0,False,2020-05-28 19:58:59,in,tp ya curtia q covid acabasse,,Twitter Web App
North,52,14361,0,False,2020-05-28 20:04:04,en,RT @PaulBrandITV: EXCLUSIVE: ITV News has obtained evidence that it was *always* the plan to discharge Covid-19 patients into care homes.…,,Twitter for Android
"Picton, Ontario",231,0,2,False,2020-05-28 02:40:08,en,"We usually pay kind covid favours forward with baking but clearly, I’m slacking! Baking only lasts a moment, asparagus lasts for decades! Thank you, asparagus fairy.",,Twitter for iPad
"Waterloo, Ontario Canada",50337,0,0,False,2020-05-28 14:23:44,en,IT’s 10 biggest challenges amid #CoronaVirus. (CIO) #COVIDー19 #COVID19 #CoronaVirusOutbreak #CoronaVirusPandemic https://t.co/2rygNqfZFS https://t.co/H83JmfEJEi,"['CoronaVirus', 'COVIDー19', 'COVID19', 'CoronaVirusOutbreak', 'CoronaVirusPandemic']",TweetDeck
"London, England",191,0,0,False,2020-05-28 13:08:22,en,@skiologist @TheGreatRejoin Got Covid 19?,,Twitter Web App
"Victoria, London",17785,6,7,True,2020-05-28 11:28:00,en,"""#Coronavirus destroyed my income – then my ex-husband took our family home.""

@MariannaHunt5 hears from one of the many workers who, due to the Covid crisis, can't pay a lawyer to fight for a fair #divorce settlement https://t.co/oNva5gWrSh https://t.co/vozgJDBwcq","['Coronavirus', 'divorce']",TweetDeck
,5214,7,0,False,2020-05-28 19:58:18,es,"RT @EconomiaCLM: 😜 Si eres un autónomo o autónoma de #CLM, esta web que hemos creado, ¡te interesa!
ℹ Descubre toda la normativa estatal y…",['CLM'],Twitter for Android
,235,526,0,False,2020-05-28 10:53:03,en,RT @dagenmcdowell: Don’t ever expect this dangerous charlatan to take responsibility for HIS policy that lead to the Covid deaths of the el…,,Twitter for iPhone
,6,0,0,False,2020-05-28 04:11:40,en,@kylekuzma Bro forget everything just ball out and let bring the Covid 19 chip home.,,Twitter for iPhone
,351,433,0,False,2020-05-28 22:54:11,en,"RT @4everNeverTrump: Why is Georgia appearing to do so well with COVID-19?

Because its government is lying.

Georgia improperly inflated i…",,Twitter for Android
"Santiago City, Cagayan Valley",463,2,11,False,2020-05-28 12:15:10,en,"#COVID19Update As of 7:00 PM of May 28, 2020, we have 21 covid-19 suspects (PUIs) who are admitted at SIMC and we have no new confirmed covid-19 case in the City.

#StayAtHome
#SantiagueñoDisiplinado
#ISAntiago https://t.co/wnEx7zfBdq","['COVID19Update', 'StayAtHome', 'SantiagueñoDisiplinado', 'ISAntiago']",Twitter for Android
,287,81142,0,False,2020-05-28 08:04:55,en,RT @dom_dotty: Remember when the covid protestors had guns and the police did nothing to them? Yeah me too.,,Twitter for iPhone
"Papillion, NE",1588,3812,0,False,2020-05-28 15:13:15,en,"RT @washingtonpost: ""Callous liars"": Pennsylvania Democrats say GOP put them at risk by hiding member’s positive covid-19 test https://t.co…",,Twitter for iPhone
"San Juan, Puerto Rico",756,14,0,False,2020-05-28 22:26:06,es,"RT @deepakln: Como seguimiento a los análisis anteriores que realizamos sobre el riesgo por #Covid_19, en el @grupocne desarrollamos un nue…",['Covid_19'],Twitter for iPhone
音楽以外アカウントは  →   @parody5757,211,0,1,False,2020-05-28 20:27:30,ja,"GoogleマップやGoogle検索からレストランのオンライン予約や見積もりが直接できる新機能が登場

https://t.co/Ao7Q003h87",,TwitPanePlus
,20,0,0,False,2020-05-28 00:21:34,en,"@TheTimJennings @rhannah8_ @MayorOfLA Evidently, if you're under 75, your chances of dying from Covid are close to that of the flu, and much lower for kids. Nursing homes, representing roughly 1% of the US popl'n account for approx. 50% of Covid deaths. Horrible. https://t.co/MTjgRvhAeo",,Twitter Web App
USA,178,0,0,False,2020-05-28 17:47:46,en,"CT UP IN THIS THING GANG, GANG, GANG, GANG! We Are All In This Together Lets GANG Up By Masking Up To Beat COVID-19 MASK UP WITH GODD IMAGE - GODDI $2 a Mask 24min. https://t.co/lKvNkdrMlU",,Instagram
,589,4619,0,False,2020-05-28 13:37:53,en,RT @JaniceDean: Dear @NYGovCuomo now you’re trying to blame nursing homes that were obeying your orders to accept Covid recovering patients…,,Twitter for Android
KY,131,1165,0,False,2020-05-28 06:12:23,en,RT @SymoneDSanders: I’m tired. We have a POTUS who is more concerned with his own image than what is happening to Americans. COVID-19 has c…,,Twitter for iPhone
USA,6588,11,0,False,2020-05-28 22:40:03,en,"RT @BTomCox: Yep.  I have been wondering what the next ""crisis"" was going to be now that the over-hyped covid-1984 is slowly going away. ht…",,Twitter Web App
A long way from Brisbane...,236,17611,0,False,2020-05-28 03:40:25,en,"RT @SquireForYou: According to the CDC, so far this year, Florida has had 1,762 deaths from #COVID and 5,185 from pneumonia.

Average pneum…",['COVID'],Twitter for iPhone
,35,23818,0,False,2020-05-28 11:58:19,en,RT @RepGosar: So we have the ability to trace interactions between individuals with COVID-19 but not Jeffrey Epstein's pedophile ring?,,Twitter for iPhone
Borneo,4387,111,0,False,2020-05-28 09:29:08,in,"RT @tonyeusoff: Sebelum sembang oscar, apa kata orang atasan finas turun padang dulu, tengok keadaan shooting macam mana. Check dulu bahagi…",,Twitter for iPhone
"Jakarta Pusat, DKI Jakarta",489324,7,0,True,2020-05-28 07:31:54,in,"RT @BappenasRI: #SahabatPembangunan, cuci tangan pakai sabun, memakai masker, hingga physical distancing di #MenujuNormalBaru ya! 

Simak v…","['SahabatPembangunan', 'MenujuNormalBaru']",Twitter for Android
"Stockholm, Sweden",240,12,0,False,2020-05-28 21:04:20,en,RT @b_p_cahill: The careers of early-career researchers are particularly threatened by #COVID19. @amanzanom describes the struggle of @MSCA…,['COVID19'],Twitter for Android
Indonesia,259,232,0,False,2020-05-28 04:24:58,en,"RT @softhyukss: 𝐆𝐈𝐅𝐓 𝐀 𝐆𝐈𝐅𝐓! With the COVID situation affecting individuals all world round even $$ wise, I would like to bless some ELFs w…",,Twitter for Android
Los Angeles,8235,83,0,False,2020-05-28 00:31:27,en,RT @aginnt: All cause mortality minus COVID (CDC numbers) during the same time frame was 855k - as if San Francisco vanished in four months…,,Tweetbot for iΟS
"Arizona, USA",102,0,0,False,2020-05-28 22:00:04,en,"COVID-19 is disrupting lives across the world, but families fighting homelessness are at particularly high risk with no safe space to call home. https://t.co/q0ZZTVR3z2",,LinkedIn
,1437,82,0,False,2020-05-28 04:41:43,en,RT @NBCNews: Scientists are working to develop a diagnostic test for a mysterious inflammatory illness in children believed to be linked to…,,Twitter Web App
"Andheri West, Mumbai",423,7,0,False,2020-05-28 10:10:59,en,"RT @Laxmantweetsss: Finally, after two months of COVID-19 outbreak @mybmc reveals numbers of its frontline workers infected. Hope civic bod…",,Twitter for Android
"Geneva, Switzerland",1698,22,0,False,2020-05-28 11:07:37,en,"RT @INakamitsu: People + societies affected by #warfare are especially vulnerable in the #COVID-19 #pandemic. In particular, the use of #ex…","['warfare', 'COVID', 'pandemic']",Twitter for iPhone
"Chicago, IL",250,3605,0,False,2020-05-28 12:44:47,en,"RT @BrianSimsPA: Now, months later, in the middle of a global pandemic, I’ve discovered that my Republican colleagues exposed me, and my De…",,Twitter for iPhone
"Houston, TX",2476,428,0,False,2020-05-28 22:51:05,en,"RT @Surabees: Media/pols will never re-litigate the necessity of mass lockdowns bc they're too invested in them, but these stats should mak…",,Twitter for iPhone
"Gujarat, India",525,494,0,False,2020-05-28 02:24:44,en,"RT @PiyushGoyal: Showcasing an intricate work of music &amp; art, take a look at a Patachitra, ancient folk art of West Bengal.

Singing a beau…",,Twitter for iPhone
"Toronto, ON, Canada",825,103,0,False,2020-05-28 18:41:03,en,"RT @ONgov: If you are worried you may have #COVID19, or been exposed to someone with COVID-19, you can get tested. Visit your nearest asses…",['COVID19'],Twitter for iPhone
,447,1878,0,False,2020-05-28 10:27:47,en,RT @NursingNotesUK: It is with great sadness we announce that nurse Dominga David has sadly died from COVID-19. Colleagues said she will be…,,Twitter for Android
"Saskatoon, SK",2154,5,0,False,2020-05-28 23:47:57,en,"RT @usaskrec: We have posted a new COVID-19 update on our website.

Please visit: https://t.co/pUe9ymLkSk https://t.co/0GYfoCjWam",,Twitter for iPhone
"Ghaziabad, India",848,112,0,False,2020-05-28 14:43:32,en,RT @friendsofrss: Hadas High School Alumni Association donated ₹25000 to RSS Lok Kalyan Samiti for fight against COVID-19. https://t.co/LAB…,,Twitter for iPhone
,78,11,0,False,2020-05-28 23:46:52,en,RT @vanessakoprich: I did a thing!                               Day in the Life of a Paramedic: Navigating the Pandemonium of COVID-19 - G…,,Twitter Web App
,360,1318,0,False,2020-05-28 15:28:57,en,"RT @intheMatrixxx: Flip flop Fauci changes tune, now says second COVID-19 wave may never happen — and mask-wearing is symbolic https://t.co…",,Twitter Web App
,75,0,0,False,2020-05-28 09:35:35,en,@VAJatt @YashwantSinha @PMOIndia @narendramodi Even if she show symptom 40 days later still it falls with in the range of incubation period observed in several covid cases,,Twitter Web App
,3877,475,0,False,2020-05-28 06:11:03,in,"RT @muannas_alaidid: Gaji Full Saat Covid-19, PSI : TGUPP Itu Makhluk Apa?
https://t.co/jO7i8DgWRV",,Twitter for Android
Indonesia,104,0,0,False,2020-05-28 04:06:28,in,"Pak izinkan sy menyampaikan unek2 soal Covid-19,mohon maaf apabila menyinggung Bapak &amp; pihak2 yg tersinggung akan unek2 sy.
Pak mohon kembalikan ke kehidupan normal saja tanpa embel2 new normal krn sy yakin dgn pernyataan Bu Siti Fadilah Supari bahwa imun tubuh Org Indonesia kuat https://t.co/3X9B4GI7A2",,Twitter for Android
"Ciudad de Mexico, GDL y Merida",166,516,0,False,2020-05-28 05:22:50,es,"RT @JRCossio: Ojalá algún día puedan, podamos todos, explicar que él muerto de cada cual fue por Covid, por neumonía o por otra cualquier c…",,Twitter for iPhone
"Macon, GA",70410,0,0,True,2020-05-28 04:10:05,en,'We are seeing new cases': Moonhanger Group closes restaurants again after employees test positive for COVID-19 https://t.co/UVvDkju4Ve,,SocialNewsDesk
Cincy Ohio. Parler: @rjinxs,4805,15852,0,False,2020-05-28 03:33:28,en,RT @realDonaldTrump: Texas Supreme Court: Lack of immunity to COVID-19 alone not enough to vote by mail https://t.co/rAZVRF4nkj  Big win in…,,Twitter for Android
Malaysia,65,6,0,False,2020-05-28 09:11:45,in,"RT @bernamadotcom: #COVID-19: 86 kes pulih dan dibenar discaj, jumlah kumulatif kes discaj kini 6,169 - KP Kesihatan https://t.co/cgcIxBjXpz",['COVID'],Twitter for Android
California,3557,1403,0,False,2020-05-28 17:28:02,en,"RT @PAHDCC: House Republicans knew — they all knew. 

Instead of telling Democratic members that a GOP member tested positive for COVID-19,…",,Twitter for Android
,1839,6076,0,False,2020-05-28 01:40:51,en,"RT @KenPaxtonTX: BREAKING from the Supreme Court of Texas:

“We agree with the State that a lack of immunity to COVID-19 is not itself a 'p…",,Twitter for Android
Living in the material world,1332,17,0,False,2020-05-28 00:03:07,en,"RT @laloalcaraz: Michael Cavna covers the NY Times Cover Cartoon Challenge, including myself and mis amigos https://t.co/MpVBYWyiNt",,Twitter for iPad
,157,14,0,False,2020-05-28 10:53:09,en,RT @minhowluv: Im not against of airing this movie to be aware for Covid-19 pandemic but wtf they chose the slot of TKEM scheduled time amo…,,Twitter Web App
,114,152,0,False,2020-05-28 05:38:37,en,RT @davidrliu: Neutralizing #SARSCoV2 human monoclonal antibodies—one of the most promising therapeutic approaches to treat ill #COVID pati…,"['SARSCoV2', 'COVID']",Twitter for Android
,1181,422,0,False,2020-05-28 01:33:17,en,"RT @CNN: Salvadoran President Nayib Bukele said he uses hydroxychloroquine, the anti-malarial drug touted by US President Trump as a potent…",,Twitter for iPhone
